,values,tweet_text
220,1,"b'From the drug development to clinical trials, people and companies in Buffalo are worldwide partners in the battle against #COVID19.  READ MORE: https://t.co/0ssi8msDlh  #coronavirus #healthcare #Buffalo #NewYork #WNY'"
221,0,"b'""The back is part of your core, they aren\xe2\x80\x99t separate entities."" #Muscles #COVID19 #NewYork https://t.co/w6QJZrPaES https://t.co/duURvpxYvp'"
222,0,b'Take a look inside the cockpit view of the U.S. Blue Angels as they flew over #NYC \xf0\x9f\x87\xba\xf0\x9f\x87\xb8in honor of all the front line COVID-19 responders &amp; essential workers.   #Coronavirus #COVID19 #BlueAngels #NewYork https://t.co/Vyg513vhLY'
223,0,b'What you need to know today about the virus outbreak #BreakingNews #Infections #NewYork #CDC #NYC #COVID19 #VirusCrisis #UnitedStates #Wuhan #Travel #Pandemic  #Virus #WHO #CoronoaVirus #TravelBans #Quarantine #WashingtonState #Georgia https://t.co/PucfxIWXPF'
224,0,"b'2/ #COVID19 daily Confirmed Deaths status update: \xe2\x96\xb6\xef\xb8\x8fGlobal: 244,239 \xe2\x96\xb6\xef\xb8\x8f#USA: 66,385 (27.2% World) \xe2\x96\xb6\xef\xb8\x8f#NewYork: 24,198 (36.5% US) \xe2\x96\xb6\xef\xb8\x8f#NYC: 18,491 (76.4% NY) #coronavirus #CoronavirusOutbreak #CoronavirusPandemic'"
225,0,"b'1/ #COVID19 daily Confirmed Cases status update: \xe2\x96\xb6\xef\xb8\x8fGlobal: 3,449,986 \xe2\x96\xb6\xef\xb8\x8f#USA: 1,133,069 (32.8% World) \xe2\x96\xb6\xef\xb8\x8f#NewYork: 312,977 (27.6% US) \xe2\x96\xb6\xef\xb8\x8f#NYC: 172,354 (55.1% NY) #coronavirus #CoronavirusOutbreak #coronaviruspandamic  JHU CSSE: https://t.co/uGGeYEJEwD'"
226,1,"b""Xperteks whole heartedly thanks all the medical staff and doctors who are working day-in-day-out to save hundreds of lives...  You are the light that'll bring us out of the darkness!  #Xperteks #COVID19 #Corona #Doctors #SaveLives #Health #Hospitals #NewYork https://t.co/YfdA3KQvfc"""
227,0,b'#NYC is now offering testing to any resident who wants it at walk in sites. Caveat: You have to self-swab.   I wonder how many negatives there will be based on poor collection technique.   #Coronavirus #NewYork #DeBlasio #COVID19'
228,0,b'#Trinis check this #NewYork gets a #COVID19 #StayHome groove on with @Kestheband #StaySafe with my fave band #TrinidadAndTobago https://t.co/FkZX1O5PBm'
229,0,b'Like a BAT out of HELL.... or perhaps out of GOTHAM CITY???  #Batman #gotham #NewYork #Covid_19 #COVID #COVID19 https://t.co/35C5bYUBbM'
230,0,"b'Depend On You, After All Who Knows You Better Than You? #talkaboutitwithcoachb #youtube #cuomo #newyork #coronavirus #safety #masks #success #support  #love #life #pix11 #COVID19 #people #InThisTogether #Trending #QuarantineLife #lockdown #QuedateEnCasa #Warzone #WarrenBuffett https://t.co/dM5QwEEF7b'"
231,0,"b""Without a vaccine, our current 'new normal' may be necessary for months, said Dr. Peter Winkelstein of @UBuffalo's Institute for Healthcare Informatics.  READ MORE: https://t.co/3ROqZUFdbk  #COVID19 #Buffalo #NewYork #WNY"""
232,0,"b'Many lockdowns ease but Russia, India, UK still struggling #BreakingNews #Infections #NewYork #CDC #NYC #COVID19 #VirusCrisis #UnitedStates #Wuhan #Travel #Pandemic  #Virus #WHO #CoronoaVirus #TravelBans #Quarantine #WashingtonState #Georgia https://t.co/w15aAyemlo'"
233,0,b'THIS: Seven p.m. by @hongkongfong https://t.co/C8cxQ1bUbd #ResistancePoetry #poetry #pandemicpoetry #COVID19 #coronavirus #quarantine #NewYork #HealthcareWorker'
234,-1,"b""Wow #Cuomo taking aid from an #Iranian proxy after getting thousands of ventilators, beds, and personnel he didn't use from #Trump and billions in taxpayer dollars. Sick. #COVID19 #NewYork https://t.co/97r1SxhxbO"""
235,0,"b'Can someone please Photoshop string instruments into the hands of these officers and make the background the deck of the Titanic?   Had #COVID19 not disrupted the legislative session, Andrew Cuomo was going to have #cannabis legalization passed in #NewYork already. https://t.co/fxQpWw3DC5'"
236,0,b'AMERICA RISE UP AND OPEN UP YOUR BUSINESS  @WhiteHouse @Mike_Pence @senatemajldr @SpeakerPelosi #COVID19 #coronavirus #EndTheShutdown #WhiteHouse @GavinNewsom @GovRonDeSantis #California #californiaforall #SmallBusiness #SmallBiz #smallbusinessowner #Florida #NewYork https://t.co/WjFhbTX3oY'
237,1,"b""You have your villain politician's and your good guys. Cuomo is doing good by New Yorkers. \xf0\x9f\x97\xbd\xf0\x9f\x93\xb0\xf0\x9f\x97\x9e\xef\xb8\x8f #NEWS #NewYork #COVID19  New York%27s Cuomo warns against %27blindly%27 reopening states https://t.co/zFoawaPx4D via @YahooNews"""
238,0,b'#Wuhan is #NewYork &amp; New York is Wuhan.  #COVID19 in a nutshell. https://t.co/Ghn3ZFijHF'
239,0,b'Two regional industrial development agencies have crafted specialized programs to aid businesses impacted by #COVID19.  READ MORE: https://t.co/XvrwIN5tLr  #development #Buffalo #NewYork #WNY'
240,0,b'#US President @realDonaldTrump on Reopening America: \xe2\x80\x9cWe want it to be the way it was because the way it was is the right way!\xe2\x80\x9d  #Covid19 #UnitedStates #NewYork #NYC #humanrights #freedom #Economy #WorldEconomy #USEconomy @WhiteHouse #Europe #OpeningAmerica @CDCgov @WHO https://t.co/cbZanWlVMf'
241,0,"b'Elective surgeries will resume at some New York hospitals and other health facilities, but not yet in Erie County.  #COVID19 #healthcare #hospitals #Buffalo #NewYork #WNY https://t.co/kEB6IWCpzf'"
242,0,b'China Propaganda Video Omits Part Where They Knowingly Let Deadly Virus Out On International Flights - A Crime Against Humanity @DHSgov @CDCgov #Covid_19 #COVID19 #Coronavirus #NewNormal #Wuhan #WuhanLab #China #ChinaMustPay #NewYork #ChinaLiedPeopleDied https://t.co/wrOJrcHFZY'
243,-1,"b'help the administration and control the spread of #covid19. Look how fast #Italy, #Iran, #Spain rattled by this, even in #USA #NewYork thousands died, My Aunt died on 7 April. Worried about my 89 old father and 81 year old mother #StayHome and our #AP #Safe'"
244,0,b'#COVID19 #MidAtlantic  Mean 3-Day Change in Deaths per Capita   #NewJersey #NewYork #Pennsylvania #Maryland #Delaware #WestVirginia https://t.co/IhsepR6Kva'
245,0,"b'Saving New York from Marijuana, Small Business Entrepreneurs, and Free Transit  #NYC #NewYork #NewYorkCity #USA #MAGA  #Cannabis #COVID__19 #COVID19 #coronavirus https://t.co/wnxzCX8792'"
246,0,b'#COVID19 Change in #CovidDeaths per Capita: the 50 #UnitedStates &amp; #WashingtonDC   States (or region) with greatest increases in deaths per capita: 1. #NewJersey  2. #Connecticut  3. #Massachusetts 4. #WashingtonDC  5. #RhodeIsland 6. #NewYork https://t.co/H9d3WKs9Ls'
247,0,b'#COVID19 Crude case fatality rates across the 50 #UnitedStates &amp; #WashingtonDC   States (or region) with the highest CFRs: 1. #Michigan 2. #Connecticut  3. #NewYork  4. #Louisiana 5. #Minnesota  6. #NewJersey https://t.co/JIOKCwgvNC'
248,0,"b'With the advent of the corona virus, many businesses have disappeared Together we must solve this problem #usaCoronavirus #CanadaCovid19 #COVID19 #NewYork #usa'"
249,0,"b""New York's governor Andrew Cuomo thanked Qatar government and people of Qatar in his twitter account.   #Qatar #NewYork #AndrewCuomo #Covid19 #newyorkcoronavirus #coronavirus #COVID__19 #usaCoronavirus #CoronavirusNewYork https://t.co/evewrF5KtD"""
250,-1,"b""COVID-19 doesn't exist? What is he saying? I think New Yorkers should be angry with people who spread such lies.  #stayhome  #Newyork  #COVID19  #COVID_19  #NewYorker  #Sunday #twitter  #BillGates  #Japanese  #nuisance https://t.co/MIoQf3XSu6"""
251,0,"b'@mochamerc #NewYork doctor Cameron Kyle-Sidell: \xe2\x80\x9cEverything we are doing does not seem to be working\xe2\x80\x9d, referring to #ventilator and #oxygen issues in #COVID19 patients. He says he\xe2\x80\x99s never seen this before. MUST WATCH.  https://t.co/Ng3cZVwqxS'"
252,0,"b'@RealJamesWoods @prayingmedic #NewYork doctor Cameron Kyle-Sidell: \xe2\x80\x9cEverything we are doing does not seem to be working\xe2\x80\x9d, referring to #ventilator and #oxygen issues in #COVID19 patients. He says he\xe2\x80\x99s never seen this before. MUST WATCH.  https://t.co/Ng3cZVwqxS'"
253,0,"b'@TheQawakening @prayingmedic #NewYork doctor Cameron Kyle-Sidell: \xe2\x80\x9cEverything we are doing does not seem to be working\xe2\x80\x9d, referring to #ventilator and #oxygen issues in #COVID19 patients. He says he\xe2\x80\x99s never seen this before. MUST WATCH.  https://t.co/Ng3cZVwqxS'"
254,0,b'\xe2\x97\x8f NEWS \xe2\x97\x8f #truthout #newyork #pandemic \xe2\x98\x9e Undocumented New Yorkers Are Essential and Underprotected in #COVID19  Epicenter https://t.co/UoO9BT6Smw'
255,0,b'A #Paramedic Who Traveled To #NewYork To Help In The Pandemic Has Died Of The Coronavirus #coronavirus #CoronaCrisis #CoronaAlert #CoronavirusOutbreak #CoronaVirusUpdate #Covid #Covid_19 #Covid19  https://t.co/N80w1XVZfm'
256,0,b'Chart: Track coronavirus hot spots across the United States   #coronavirus #CoronaOutbreak #Wuhan #China #COVID19 #COVID #coronavirusUSA #CoronaVirusUpdate #ChineseVirus #WuhanVirus #US #WHO #Trump #NewYork #Covid_19 #COVID__19   https://t.co/fp4m8zVdfA via @nbcnews'
257,0,"b'As of this moment, 67,046 Americans, where 18,610 in #NewYork included 13,365 in #NYC have died from #COVID19 pandemic.   Condolences to their loved ones, friends, neighbors &amp; students \xf0\x9f\x95\xaf\xef\xb8\x8f\xf0\x9f\x95\xaf\xef\xb8\x8f\xf0\x9f\x95\xaf\xef\xb8\x8f'"
258,0,"b'Get your elements (juice and bread/crackers) and join us online for #CommunionSunday at 11:00 AM (ET) at https://t.co/Mg5pAIdVNv, Facebook LIVE, or on YouTube LIVE. #calvaryny #church #sunday #nyc #Jesus #NewYork #churchonline #onlinechurch #covid19 #coronavirus #communion https://t.co/gDrN5q6aEz'"
259,0,"b'#NewYork daily #COVID19 cases down to a little less than 5,000 per day. https://t.co/EbzmZRBO9a'"
260,0,b'#infographics What you need to do to\xc2\xa0get a workplace ready post Covid-19. The\xc2\xa0Safe Six:\xc2\xa0\xc2\xa0Workplace Readiness Essentials by\xc2\xa0Cushman\xc2\xa0&amp; Wakefield.\xc2\xa0 #Innovation #training #leadership\xc2\xa0#leaders #alwayslearning #HR #HRBP #CHRO #CEO #CMO #CFO #CIO #toronto #newyork #covid19 #coronavirus https://t.co/VCPaBrsRtT'
261,0,b'People across #NewYork came out to soak up the \xe2\x98\x80\xef\xb8\x8f amid the #coronavirus lockdown on Saturday.  @NYGovCuomo said he has ordered \xf0\x9f\x91\xae\xf0\x9f\x8f\xbb to enforce social distancing even as the state\xe2\x80\x99s severe #Covid19 outbreak recedes. \xf0\x9f\x91\x89 @business: https://t.co/MfNQoKBEQY  https://t.co/un8KJbsMHb'
262,0,"b'66-year-old paramedic Paul Cary, who traveled from Colorado to New York City to volunteer on the front lines of the pandemic, has died from COVID-19.  He worked 30 years as a firefighter and paramedic in Aurora, #Colorado.  #PaulCary #NewYork #NYC #COVID19 https://t.co/10AkRJ94CK'"
263,-1,"b'Last week @BilldeBlasio personally helped disperse crowds at an Orthodox Jewish funeral in #NewYork with police &amp; military, but how come there is no concern about #covid19 by police at this event in #California or the many other #WhiteSupremacist rallies across the #UnitedStates? https://t.co/CAbkZ5boS1'"
264,-1,"b""@DrRobDavidson @Cleavon_MD @NYCMayor @NYGovCuomo You shouldn't HAVE TO when thousands of #COVIDIOTS have unnecessarily put #HealthCareHeros lives at risk because of their UTTER SELFISHNESS ~ People like this just make me mad ...especially in #NewYork ....The EPICENTER of #COVID19 for #America \xf0\x9f\x98\xa1"""
265,0,"b""New York's Andrew Cuomo warns against 'blindly' reopening states @AJENews   #coronavirus #coronarvirues #CoronaOutbreak #Wuhan #China #COVID19 #coronavirusUSA #CoronaVirusUpdate #ChineseVirus #WuhanVirus #US #WHO #Trump #NewYork #Covid_19 #COVID\xe3\x83\xbc19    https://t.co/3Qjy1tY0DH"""
266,0,"b""@GovPhilScott #neighbors @_Plattsburgh_NY #borders   #NewYork 's @NYGovCuomo warns against 'blindly' #reopening #states  #BREAKING #BreakingNews #Coronavirustruth #Covid_19 #COVID19 #coronavirus  https://t.co/jdfN4dRbmJ"""
267,0,"b'Wait, how much? Rob Free of @NYSRA and @RichProducts subsidiary Be Our Guest Ltd. said losses for #restaurants in the state are already in the billions.  READ MORE: https://t.co/x40nz7caVk  #COVID19 #Buffalo #NewYork #WNY'"
268,0,"b'US coronavirus death toll surpasses 65,000: Live updates @AJENews    #coronavirus #CoronaOutbreak #Wuhan #China #COVID19  #COVID #coronavirusUSA #CoronaVirusUpdate #ChineseVirus #WuhanVirus #US #WHO #Covid_19 #COVID2019 #NewYork #Trump #COVID\xe3\x83\xbc19   https://t.co/0RZPCNQZWn'"
269,0,b'Wow - only 3 customers inside the ice cream gelato store at one time. Third wheels welcome here! #inclusive #coronavirus #covid #covid19 #covid_19 #nyc #ny #newyork #gelato @ il laboratorio del gelato https://t.co/OLuls4THAP'
270,1,b'Beautiful movie. I have more respect for doctors and health care workers. \xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4 #COVID19 #LOCKDOWN2020 #NewYork #QuarantineLife #QuarantineCats #Ambassacats #StayHome https://t.co/Passj9k9kJ'
271,1,b'Sun set on a wall in the Lower East Side / Bowery. Looks like hope to me. #imo #nyc #ny #newyork #coronavirus #covid #covid19 #covid_19 #optimism #god @ Lower East Side https://t.co/7W0KisZDBq'
272,0,"b'Clearly, Harlem residents are far smarter than those entitled nitwits in the ritzy West Village   #NewYork #NYC #SocialDistancing Stop #CommunitySpread of #COVID19  c: @NYCMayor https://t.co/dHp2yFGyqL'"
273,0,"b'Seven Days New York City in Black and White - EMP #nightwalk #shades #shadow #contrast #blackandwhitephotography #blackandwhite #edmarshallphotographynyc #newyork #covid19 #coronavirus #tenyearsago @ New York, New York https://t.co/I6Orpluhwz'"
274,0,b'Western New Yorkers will soon be able to get tested for #COVID19 at local pharmacies and new drive-through sites.  READ MORE: https://t.co/ULumi6cRFc  #coronavirus #testing #Buffalo #NewYork #WNY'
275,0,b'Interesting #covid19 #antibody testing data #NewYork per @NYGovCuomo. 15000 pts. Male higher %. Middle age most prevalent. Manhattan most new infections.  Thoughts? @igeorge1975 @tnazifMD @djc795 @CMichaelGibson @JReinerMD @Covid19Docs @ajaykirtane https://t.co/ABPvdQfy3n'
276,1,"b'#Meera is having a great time in #NewYork city, while We all are locked-in \xf0\x9f\x98\x94  #COVID19 #Coronavirus https://t.co/KkubBJmoxB'"
277,0,b'New York Required Nursing Homes To Admit \xe2\x80\x98Medically Stable\xe2\x80\x99 Coronavirus Patients. The Results Were Deadly!  #Coronavirus #CoronavirusNewYork #CoronavirusNursingHomes #COVID19 #Cuomo #GovCuomo #NewYork #NYGov #GovernorAndrewCuomo #GovernorCuomo #AndrewCuomo https://t.co/79Lko1c5mb'
278,0,b'In NY loves wins and two favorite quotes of the day:  \xe2\x80\x9cData Determines Action\xe2\x80\x9d Governor Cuomo \xe2\x80\x9cData Determines Dates\xe2\x80\x9d Governor Murphy   #covid19 #newyork #newjersey #dataforgood'
279,0,b'Man if I told you that there would be stuff like this a year ago...would y\xe2\x80\x99all have believed me? #nyc #ny #newyork #masks #ppe #coronavirus #covid #covid_19 #covid19 #lowereastside @ Lower East Side https://t.co/xY9jCE8z3a'
280,-1,b'People Died Needlessly @realDonaldTrump @POTUS @SpeakerPelosi @GOPLeader #Covid #Covid_19 #COVID19 #Coronavirus #NewNormal #Wuhan #WuhanLab #China #ChinaMustPay #NewYork #ChinaLiedPeopleDied #KAG #KAG2020 #Hydroxycloroquine https://t.co/l9GhM615uu'
281,0,b'Top 10 Ways #coronavirus Will Change Your Life Forever  https://t.co/jh5HEW3Jtn  #SaturdayThoughts #SaturdayMotivation #YouTube #Corona #COVID19 #virus #Texas #NewYork #California #USA #America #news #House #Houston #SanAntonio #Saturday #Motivation'
282,0,"b""It's 7:00 in NYC... at Nick &amp; @Tiffany_M's in Nolita! #FirstResponders #HealthcareWorkers #EssentialWorkers #NewYork #NY #NYC #Manhattan #MurrayHill #KipsBay #Coronavirus #Covid19 #GroupTherapyNYC @CandisLai https://t.co/WiPDDXV8EO"""
283,1,"b'#clapbecausewecare #clapbecausewecarenyc #essentialworkers #hospitalworkers #nyc #newyork #newyorkcity #queens #coronavirus #covid19 #covid_19 @ Queens, New York https://t.co/7t2VgQg719'"
284,1,"b'Message From #Yankees Shortstop, Gleyber Torres To #NewYork Fans! Stay Safe Everyone! #MLB #COVID19 https://t.co/Pv27zEbzbF'"
285,0,b'\xf0\x9f\x95\x96  CLON CLON CLON CLON CLON CLON CLON   \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\xa8\xe2\x80\x8d\xe2\x9a\x95\xef\xb8\x8f \xf0\x9f\x91\xa9\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x9a\x95\xef\xb8\x8f \xf0\x9f\x8f\xa5 \xf0\x9f\x9a\x91  #ClapForCarers #nyc #NewYork  #clapforNHS  #StayHomeSaveLives #SocialDistancing #COVID19 https://t.co/LVQqAadPNZ'
286,0,b'#newyork #realestateagent advice on how to #sellhomes during #covid19. @donnabail @businessinsider https://t.co/89u4Bsoo2F'
287,0,b'Democrats Playing Gotcha Politics Too Soon @realDonaldTrump @POTUS @SpeakerPelosi @GOPLeader #Covid #Covid_19 #COVID19 #Coronavirus #NewNormal #Wuhan #WuhanLab #China #ChinaMustPay #NewYork #ChinaLiedPeopleDied #KAG #KAG2020  https://t.co/KO5x95OpM7'
288,1,b'SubhanAllah  The beauty of Allah (swt) in #NewYork today.  #COVID19 https://t.co/LnHLohIDl9'
289,0,b'#SocialDistancing\xe2\x9c\x94\xef\xb8\x8f Shutters closed \xe2\x9c\x93 Lights off\xe2\x9c\x93 #Candle on\xe2\x9c\x93 #COVID19 - nope #Jazzmusic on\xe2\x9c\x93 #greentea \xe2\x9c\x93 #comfortlevel \xe2\x9c\x93 high #happy\xe2\x9c\x94\xef\xb8\x8f  #Rafa out \xe2\x9c\x93  #brickell #brickellkey  #NewYork #keybiscayne  \xf0\x9f\x91\x8b\xf0\x9f\x91\x8b  #atptour  #Golf  #nba #Chess https://t.co/0djbj1Liec'
290,0,"b'Through the pandemic, @BfloBizFirst is following six local small businesses as they cope with the trials and tribulations of #COVID19.  READ MORE: https://t.co/nognXLoZLf  #smallbusiness #SMB #Buffalo #NewYork #WNY'"
291,-1,b'Take the time to read this heartbreaking account of being a Doctor in NY during COVID 19 - I\xe2\x80\x99m an E.R. Doctor in New York. None of Us Will Ever Be the Same. - The New York Times #covid #covid19 #NewYork  https://t.co/WiTzPDlgrl'
292,0,"b'China deliberately destroyed evidence about start of coronavirus, report says https://t.co/JIJdxsZ78j #cdnpoli #COVID19 #TorontoStrong #NewYork'"
293,-1,"b'\xe2\x80\x9cFirst we could hear the birds. Then they were drowned out by the sirens. Morning, noon and night. A ceaseless din. An unnerving din.\xe2\x80\x9d This is heart-wrenching writing - #NewYork shaken to its core by #Covid19. https://t.co/Stwt8uFV9i'"
294,0,"b'The Story Behind ""New York, New York,"" the City\'s 7 P.M. Anthem https://t.co/wUjRPronGt #FrankSinatra #Sinatra #NewYork #NewYorkCity #NewYorkTough #NewYorkStrong #NewYorkForever #newyorklockdown #Jazz #jazzmusic #history #COVID__19 #COVID19 #COVID2019 #coronavirus #DeNiro'"
295,0,b'WE ARE #LIVE!! Join us on my Facebook! https://t.co/eNdGHrU9vk #CWCwithKimC #Brooklyn #37thDistrict #NYC #NewYork #COVID19 https://t.co/4Cl1QlgBmg'
296,-1,"b""#Coronavirus :   #NewYork nursing home reports 98 COVID-19 deaths in 'horrifying' outbreak  #COVID19 https://t.co/QN7nZTSqHL https://t.co/W2gqcbmTpV"""
297,-1,b'I think early \xe2\x80\x9cblind\xe2\x80\x9d reopening  can potentially undo everything New Yorkers have been diligently and selflessly trying to do over the past couple of months. #COVID19 #coronavirus #NewYork https://t.co/8sG8xdsLqJ'
298,-1,b'Thankful for this coverage. We continue to receive little information about my grandmother. Calling leads nowhere. Highly irresponsible.  Isabella Geriatric Center:Nearly 100 people died @CNN #COVID19 #news #coronavirus #COVID  \xe2\x81\xa6@NYGovCuomo\xe2\x81\xa9 #NewYork https://t.co/WmMRrjBg0j'
299,0,b'Staying open lets companies keep helping #employees and the #environment during the #coronavirus pandemic! #Recycle #COVID19  - \xf0\x9f\x94\x97 https://t.co/3yeumem6DC @RecyclingToday #NewYork https://t.co/sDKgU5vLEn'
300,0,b'Driving through New York by night during COVID-19 be like #NewYork #Covid19 #Coronavirus #Redshift #Maya https://t.co/H21qTwTtwo'
301,-1,"b""Governor Cuomo says #COVID19 deaths in #NewYork are still 'obnoxiously and terrifyingly high' after another 299 fatalities in 24 hours. https://t.co/bgr3O6oZQ0"""
302,0,b'Redistribution of public areas - replacing the car! #covid19-Pop-up-bike lanes \xf0\x9f\x9a\xb2 : -#Brussels 40 km new bike lanes  -#Bogot\xc3\xa1 100 km new bike lanes  -#Mainland 35 km new bike lanes  - #NewYork 160 km new bike lanes &amp; sidewalks #SDG11'
303,0,"b'From the drug development to clinical trials, people and companies in Buffalo are worldwide partners in the battle against #COVID19.  READ MORE: https://t.co/0ssi8msDlh  #coronavirus #healthcare #Buffalo #NewYork #WNY'"
304,1,"b'On my \xe2\x81\xa6@USPS\xe2\x81\xa9 delivery route in #syosset #newyork , a grateful resident has toilet paper and some drinks avail to any delivery personnel. It is very thoughtful. I admire the folks who #stayhome and #stopthespresad I feel fortunate and am #postalproud #COVID19 #pandemic \xf0\x9f\x93\xa6\xf0\x9f\x93\xab https://t.co/LUu0inWwBm'"
305,0,"b'@nytimesworld Hang on a minute,  #NewYork has a population of 8.4 million people,  and has over 18.600 deaths to #COVID__19 , and the #Uk has a population of over 66 million , and #coronavirus has killed just over 28k people , do the maths you muppets. #Trump #america #COVID19'"
306,0,"b'DOWNLOAD THIS VIDEO\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 4K\xe2\x9c\x85\xe2\x96\xb6\xef\xb8\x8f https://t.co/z1cJyAzDT7 #germany #shutterstock #hi #cinema #Hollywood #buynow ""JEON JUNGKOOK"" #JeMBrahmaLive ""Murder Hornets"" Wale #news #istock #COVID19 #bbc #cloud #video #dance #music #NewYork #paris #berlin #coronavirus #Rome #london #tv https://t.co/Kz0lwcWy7X'"
307,0,"b'\xf0\x9f\x93\xa3 New Podcast! ""ISI- Lisa Ramey"" on @Spreaker #broadway #cirquedusoleil #coronavirus #covid19 #dancer #inspiring #lisa_ramey #nevergiveup #newyork #singer #struggle #thevoice #thevoiceseason15 #thevoiceseason16 #uplifting https://t.co/rIWvmOzLjp'"
308,-1,"b"".Thanks .@marklevinshow for sharing this..@NYGovCuomo wants the #American taxes to bail out #NewYork for HIS mishandling of the economy pre #COVID19 days,not happening on my dime #Cuomo/ #pension 's for teachers,cops &amp; other state employees,you dug the hole,not the #Feds problem https://t.co/Jun1wQ3jXz"""
309,0,b'We goin up #COVID19 #KentuckyDerby #mermay2020 #day37oflockdown #nc #charlotte #raleigh #charlotteflair #clt #northcarolina #durham #usa #california #photography #newyork #canada #london #florida #losangeles #texas #santamonica #photo #photographer #photooftheday #manhattan #nyc https://t.co/wKbgfNFUE4'
310,0,b'Need a job? Here are the Western New York entities that are hiring now.  READ MORE: https://t.co/agoQynJO0K  #COVID19 #jobs #Buffalo #NewYork #WNY'
311,-1,b'@TimRunsHisMouth So #NewYork accounts for half the #COVID19 deaths in the country??? What!? https://t.co/sq10Y66xc8'
312,0,b'So true! Many #newyorkers don\xe2\x80\x99t have in-unit washer/dryers! #coronavirus #nyc #newyork #cdc #facemasks #COVID19 https://t.co/qkSbo3ljQS'
313,0,b'\xe2\x80\x9cWelcome to Little Italy \xf0\x9f\x87\xae\xf0\x9f\x87\xb9 \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xe2\x80\x9d New York Covid-19 #newyork #newyorkcity #newyorklife #littleitaly #littleitalynyc #streetphotography #streetart #rain #rainyday #covid19 #coronavirus #cinematography #cinematographer\xe2\x80\xa6 https://t.co/ScUSWVTe5O'
314,0,b'#april #april2020 #sunsethues #sunset #morning #evening #washingtonheights #tenblockradius in the times of #covid19 #pandemic #manhattan #newyorkcity #newyork #nyc #ny #diagonalley #diagonally #diagonal #diagonale\xe2\x80\xa6 https://t.co/kjHbOd5VWO'
315,0,b'9pm TONIGHT Check out the best of Roast Masters followed by Lunatic Radio Live at 10pm all from https://t.co/1uPRTFk1SH Channel. #lunaticradio #thestandnyc #comedyclub #newyork #quarentined  #covid19 #podcast\xe2\x80\xa6 https://t.co/NzVFjI2jD4'
316,-1,b'China Lied &amp; People Died @realDonaldTrump @POTUS @DHSgov @CIA @SpeakerPelosi @GOPLeader #Covid #Covid_19 #COVID19 #Coronavirus #NewNormal #Wuhan #WuhanLab #China #ChinaMustPay #NewYork #ChinaLiedPeopleDied #KAG #KAG2020 #MAGA2020 https://t.co/CoifXyVz4K'
317,0,b'Dr Dice\xe2\x84\xa2\xf0\x9f\x91\xa8\xf0\x9f\x8f\xbf\xe2\x80\x8d\xe2\x9a\x95\xef\xb8\x8f Stoping Corona One Day At a Time\xe2\x84\xa2 \xf0\x9f\x92\x8a #thecityofgods #lastsupper #labcoat #tcoglastsupper #thebronx #newyork #doctor #coronavirus #covid19 #graffiti #streetwear #patta #alife #nycfashion #newyorkcity @\xe2\x80\xa6 https://t.co/EtrXpMn8vF'
318,1,b'Grateful for friendships and socially distant visits on my stoop. #WhatDayIsIt? #Saturday #friends #socialdistancing #visit #coronavirus #covid19 @sch3ffler #woodside #queens #newyorkcity #newyork #nyc https://t.co/b7vywFVt78'
319,-1,b'#hydroxychloriquine might help! Don\xe2\x80\x99t let him die with your inept protocols. No code care?  everyone is designated #Covid19 in #NewYork? #HealthcareHeroes  #rottentomatoes #POC #andrewcuomo #DeBlasio https://t.co/K7s9tm5JvL'
320,0,b'Dnt say a wrd\xf0\x9f\x98\x88 #cloudnine #weedlife #smokers #highlife #cone #frass #party #entertainment #fashionblogger #followme #fashionnova #summer2020 #spring #covi\xcc\x87d19 #stayhomeparty #stayhome #truestory #atlanta #atl #newyork https://t.co/3Fdrus3AYF'
321,0,"b'\xe2\x80\x9cOur priority now is ensuring the health and safety of our team to be ready for tasking elsewhere, if called upon.\xe2\x80\x9d -Capt. O\xe2\x80\x99Brien, mission commander, Task Force #NewYork. #COVID19 #HomelandDefense #InThisTogether  \xf0\x9f\x94\x97below to learn more about #USNSComfort: https://t.co/a1T2fw7jZp'"
322,1,"b""We'll get by with a little help from our friends. \xe2\x9d\xa4\xef\xb8\x8f Scripps Dr. Matthew Martin recently returned from #NewYork, where he volunteered for two weeks at Jacobi Medical Center to help fight #COVID19. We're proud of our #HealthCareHero! Read the @10News story: https://t.co/bmoakkNvoe https://t.co/9evAdTIiHB"""
