,values,tweet_text
235,0,b'#SantaClarita #California #AnimalRescue #Farm Hosts 10week old #Puppies From #PawWorks #Pet #Shelter For Play Day Closed to human visitors due to #coronavirus #pandemic #TheGentleBarn #sanctuary for #horses #cows #pigs #goats #chickens #llama and other #animals #adorable #COVID19 https://t.co/MbpFoDptO0'
236,0,b'Thousands of protesters flock to Huntington Beach following state-ordered OC beach closures \xe2\x80\x93 https://t.co/iWa7622ete #california #coronavirus #covid19 #orangecounty #protest'
237,0,b'Drivers stop to pick up face masks spilled on highway trigger traffic jam... #California #FaceMasks #Coronavirus #CoronavirusPandemic #COVID #COVID19 #COVID2019 #Covid_19 #COVID\xe3\x83\xbc19 #CoronavirusOutbreak #coronavirusattack #coronaviruscrisis #COVID__19 https://t.co/jFP9VN1so2'
238,-1,"b'If you could stop #Covid19 but had to sacrifice one state, which one would it be and why #California?  #Coronavirus #laughteristhebestmedicine https://t.co/Ipz3YpU32e'"
239,0,b'#Hairstylist Fights #Coronavirus #Lockdown -- Caught on Camera #BreakingNews Arturo Miguel risks it all to give #banned haircuts in #California.  Reporter interviews #hairdresser about defying #quarantine during the #Covid19 #pandemic. #sketch #comedy   https://t.co/qeThoKfAtK'
240,0,"b""#InsaneNews: With no visitors around, bears at California's park are having a party #California #Yosemite #NationalPark #UnitedStates #Lockdown #Coronavirus #COVID #COVID19 #CoronavirusPandemic #CoronavirusOutbreak https://t.co/UUItOfasVi"""
241,-1,"b'Could the #COVID19 #pandemic lead to the #BreakupOfTheUnitedStates?  If it does, there\xe2\x80\x99ll be a #PowerStruggle between the #MegaTechCounsel (#Microsoft, #Amazon, Facebook, #Google, #Apple &amp; maybe #Oracle) &amp; the #EcotopianUnion  (#California, #Oregon, &amp; #WA) https://t.co/BCKu6fkpFX'"
242,-1,"b""My state of #California, which voted for @BernieSanders, will be facing #COVID19 + the likelihood of mass evacuations with thousands in shelters due to the coming fire season. Our need for Bernie + the #GreenNewDeal has not changed. A fraudulent primary is all that's in our way."""
243,0,"b'Police closed #Huntington Beach in Orange County, #California, after seeing potential health threats when people flocked to the popular surfing spot. Gov. Gavin Newsom ordered the total closure of beaches in Orange County. @AFP #coronavirus #Covid19 https://t.co/8rl1f7mKFQ'"
244,-1,"b'This is Huntington Beach, #California, and about 10 minutes from my parents and 20 minutes from where I am now. I bike there everytime I visit home.  I can\xe2\x80\x99t believe these protests are happening practically in our backyard. #COVIDIOTS #COVID__19 #Covid19 https://t.co/rrNwpSnuE2'"
245,0,b'Thousands of protesters flock to Huntington Beach following state-ordered OC beach closures \xe2\x80\x93 Orange County Register https://t.co/tILxUxtofN #california #coronavirus #covid19 #orangecounty #protest'
246,0,b'Absolutely craven. #California #Antioch #coronavirus #COVID19 https://t.co/ksaJVnV55V'
247,-1,b'#California told Trump to GTFOH. #COVID19 #USA #FireTrump https://t.co/Ov5yn9LgXi'
248,-1,"b'Last week @BilldeBlasio personally helped disperse crowds at an Orthodox Jewish funeral in #NewYork with police &amp; military, but how come there is no concern about #covid19 by police at this event in #California or the many other #WhiteSupremacist rallies across the #UnitedStates? https://t.co/CAbkZ5boS1'"
249,1,"b""Who else is feeling this way? #HangInThere y'all! It'll pass by fast! Hopefully... #ShelterInPlace #ItIsWhatItIs #quarantine #CoronaVirus #covid19 #jokes #funny #fresno #california #hilarious #FamilyGuy #Stewie\xe2\x80\xa6 https://t.co/WsCH6QcBeN"""
250,0,"b'#COVID19: ""Days not weeks"" away from changes to stay-at-home order, #California Gov. #Newsom says https://t.co/eKo4id9G7B'"
251,0,b'Are social media influencers essential workers? Asking for a friend. #malibu #california #beach #supposedtobeclosed #socialdistancing #covid19 #influencer #bikini https://t.co/xWtxmAoaJ4'
252,0,b'Drivers stop to pick up face masks spilled on highway trigger traffic jam.. #California #FaceMasks #Coronavirus #CoronavirusPandemic #COVID #COVID19 #COVID2019 #Covid_19 #COVID\xe3\x83\xbc19 #CoronavirusOutbreak #coronavirusattack #coronaviruscrisis #COVID__19 https://t.co/jFP9VN1so2'
253,0,b'#NewsAlert: #NeedlesCA: Community Drive Through Testing for COVID-19 on Tuesday at Colorado River Medical Center.  https://t.co/CVwQLdfnIc  #BreakingNews #NewsUpdate #Needles #California #Coronavirus #Disease #COVID19 #Virus #Pandemic #News'
254,1,"b""#GovGavinNewsom doing a stellar job handling #covid19 in #California. If #illegals have paid taxes on their wages, they've EARNED the right to #unemployment .  #Covidiots, stay off the beaches. WTH."""
255,0,"b'@KrutikaKuppalli @DrJudyStone For a bit more perspective, it seems that #Georgia has had about 1/3rd the number of deaths as #California the last few years. 2018 deaths per 100k were 609 for CA and 790 for GA. So, there\xe2\x80\x99s something about living in GA vs CA that\xe2\x80\x99s generally bad, #CoViD19 or not.'"
256,-1,b'More than 500 people gathered at the #California Capitol in #Sacramento to protest the stay-at-home order. The majority of the demonstrators were not wearing face masks or physically distancing \xe2\x80\x94 and 32 were arrested. #COVID19 #coronavirus https://t.co/fM3iaN3Kbc'
257,-1,"b'Slavery?!  Really?!  As you can see, there are idiots living in California. \xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f #California #COVID19 #COVIDiots #coronavirus https://t.co/Mm7OgdeAd3'"
258,0,"b'Had to get in another one \xf0\x9f\x91\x81  #california #losangeles #hiphop #rap #diy #lofi #boombap #ableton #bars #westcoast #producer #covid19 #artinquarantine #newmusic #hiphopedit #pch @ Los Angeles, California https://t.co/ECdC90ikBs'"
259,0,"b'For perspective, #California with 40 million ppl has 52, 197 (+) cases of #COVID19 and 2,171 fatalities. #Georgia has 10.6 million people and has 28,306 cases and 1,174 fatalities.  With 1/4 as many ppl, they have about 1/2 as many cases and fatalities. #StayAtHome #Georgia'"
260,0,"b'Come on #California, we are so much better and smarter than this! We all are just as desperate to get out of #quarantine, but more importantly we don\xe2\x80\x99t want to spread #Covid19 to more vulnerable members of society!!!#CoronavirusPandemic #OrangeCounty #SoCal #GovernorNewsom #WTF https://t.co/ljEMwNJsAN'"
261,1,b'Murals send a message of hope in grim times during #coronavirus pandemic: https://t.co/7SVNA3cNqB #covid19 #california https://t.co/19H63V2qoX'
262,0,b'Top 10 Ways #coronavirus Will Change Your Life Forever  https://t.co/jh5HEW3Jtn  #SaturdayThoughts #SaturdayMotivation #YouTube #Corona #COVID19 #virus #Texas #NewYork #California #USA #America #news #House #Houston #SanAntonio #Saturday #Motivation'
263,0,b'#Covid19 #walkingintheAgeofCorona #SanJose #California Out for a walk. https://t.co/VouAekYQGw'
264,0,b'Drivers stop to pick up face masks spilled on highway trigger traffic jam. #California #FaceMasks #Coronavirus #CoronavirusPandemic #COVID #COVID19 #COVID2019 #Covid_19 #COVID\xe3\x83\xbc19 #CoronavirusOutbreak #coronavirusattack #coronaviruscrisis #COVID__19 https://t.co/jFP9VN1so2'
265,-1,"b'Literally says ""end his tyranny"" lol \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82  @gavinnewsom #gavinnewsom #lagunabeach #orangecounty #california #covid19 #californialove @ Laguna Beach, California https://t.co/xeEhkXSFyu'"
266,-1,"b'A handful of #COVID-denying, #Trump-supporting freaks in Orange County go nuts, and #California Gov. #GavinNewsom decides to cave and open the state? #WTF?#COVID19 https://t.co/8CB9gDJLW7'"
267,-1,"b"". CLICK FOR FULL PHOTO . If you don't share, it disappears . #GavinNewsom #Tyranny #Dictator #California #HitlerPlane #SetsPrisonersFree #Murderers #Coronavirus #Covid19 #PerpetualLockdown #EndlessLockdown #Quarantine #PublicProtests #YouGetWhatYouVoteFor #RedWave #QAnon #Meme https://t.co/Eet5EnEBjc"""
268,0,b'https://t.co/gm33XM9pDW  #WWG1WGA  #CORONAVIRUS  #covid19  #michigan  #california  #illinois   Well well... look what we have here!'
269,-1,"b""A fellow event rentals owner protesting #LOCKDOWN2020 in #California   I promise he's not pro death. But his business, that he built for decades, his livelihood, will die.   He told us he was going to do it &amp; I proudly support him \xe2\x9c\x8a\xe2\x9c\x8a\xe2\x9c\x8a  #COVID19 #ProtestLockdown #protests https://t.co/fJn1eXX3Qt"""
270,0,b'Weekly obsession with #covid19 number crunching continues. #California early interventions have kept the #virus at bay.  Continued vigilance is needed as we gently resume services and #economic activity and ensure we have adequate #PPE and resources to serve our patients. https://t.co/PT6L6sbO43'
271,-1,b'To the people protesting in #Michigan  gathering on beaches in #California and #Florida and having house parties in #Chicago go home and read a book because you are #ignorant #COVID19 #COVIDIOTS'
272,-1,"b""Why is #OrangeCounty the primary #California County pushing to open before the medical experts say its ok?  It's all a #GOP political ploy from the top-down. #LiberateAmerica #Covid19  #Masks4All. https://t.co/SX10oepzVt - Newsom hints at easing rules amid protests"""
273,0,"b'Joe Exotic.  #joeexotic #covid #covid19 #coronavirus #stayathome #protest #socialdistancing #socialdistancing2020 #2020 #huningtonbeach #masks #california #virus #canonphotography #joeduran @ Huntington Beach,\xe2\x80\xa6 https://t.co/zv7POhVGyf'"
274,0,"b'5/2 - We added 15 cases, now up to 559 and 1 additional death. #Ventura #Camarillo #Moorpark #oakpark #ojai #oxnard #simivalley #thousandoaks #Filmore #California #coronavirus #covid #covid19 #PortHueneme #SantaPaula #socialistdistancing #venturacounty #covid_19 https://t.co/a6yFEDdD0j'"
275,0,b'#California: 41 test positive for #COVID19 at #Bakersfield nursing home w/ history of complaints and death citation. https://t.co/gc25wtWt5G'
276,0,b'#COVID19 #coronavirus will stop the lock down on MONDAY MAY 11th in #California #USA that\xe2\x80\x99s 60 plus days in #quarantine just my prediction not intended to be believed by anyone in anyway.'
277,0,b'Imagine no one on the beach??? #california #government #covid #covid19 #summervibes #dumb #upset #letusout #mentalhealth https://t.co/HCESLPImKo'
278,-1,b'Stupidity of others will kills us at some point! Is this the way we\xe2\x80\x99ve pictured going down? #COVID\xe3\x83\xbc19 #COVID19 #COVIDIOT #coronavirus #stupidity #WakeUpAmerica #USA #NYC #LA #Atlanta #California #Canada #Montreal #Toronto #Alberta #Vancouver #Quebec #Ontario #StayAtHome https://t.co/N7leYXemCR'
279,0,"b'Not to do this but it\xe2\x80\x99s a beautiful day, imagine being a liberal and supporting fascist authoritarianism that makes you stay inside. \xf0\x9f\x98\xb3\xf0\x9f\x98\xac #California #Michigan #GavinNewsom #GretchenWhitmer Remember when they called Trump the fascist. Fools didn\xe2\x80\x99t even know. \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f #COVID19'"
280,1,"b""We need each other's #EncouragingWords now more than ever! Pass them on, #California. We are #AllInThisTogether! Keep #CaliforniaStrong. #CACounties #CoronaVirus #COVID19 #KeepItPositive #Neighbors #SocialDistancing #StayHealthyStayHome #ThankYou #TheBrightSide https://t.co/V8ShzLUk8x"""
281,0,"b'""San Jose Airport to Require Face Covering Inside Building Starting Monday"" by @NBCBayArea - other Bay Area airports got the requirement from county orders https://t.co/aiDVDJSsA3 #COVID19 #pandemic #aviation #travel  #BayArea #ShelterInPlace Day 47 #California #StayAtHome Day 44'"
282,-1,"b'Caller Patience from #California who works in an elderly care facility. ""The amount of stress everyone is facing is overwhelming. We were already short on staff and then #covid19 hit."" People don\'t want to risk their lives for $12/hour job.'"
283,-1,"b'@MikeGarcia2020 says, \xe2\x80\x9cEveryone should have to figure out how to fend for themselves.\xe2\x80\x9d  In a time of crisis, is this the person you want to lead U.S. #CA25   Mike Garcia - bad for California.  #California #COVID19'"
284,0,"b'Thousands of Californians protest Gov. Newsom\xe2\x80\x99s stay-at-home order, beach closures | OANN https://t.co/7b2yaBFavc #coronavirus #COVID19 #California'"
285,0,b'Drivers stop to pick up face masks spilled on highway trigger traffic jam #California #FaceMasks #Coronavirus #CoronavirusPandemic #COVID #COVID19 #COVID2019 #Covid_19 #COVID\xe3\x83\xbc19 #CoronavirusOutbreak #coronavirusattack #coronaviruscrisis #COVID__19 https://t.co/jFP9VMJRwu'
286,-1,"b'Folks, this is Dr. Erickson in Bakersfield #California &amp; this is a video from 2weeks ago(or there about)talking about #covid19/#coronavirus &amp; the dirt at @YouTube finds it appropriate to ban it. Are we to continue to trust those silencing/censoring voices? C\xe2\x80\x99mon. Despicable! https://t.co/vPVcbGXWvF'"
287,-1,"b'""High-Risk"" Convicted #ChildMolester Rearrested For #SexCrimes After Controversial Release From #California Jail Due to #COVID19 https://t.co/dx6gIiifcU via @gatewaypundit'"
288,1,b'@GavinNewsom Way to go Governor!!! Good call !! https://t.co/H5s1G1UUpQ   #California #COVID19 #COVID'
289,-1,"b'Poor damn,they can\xe2\x80\x99t go on the beach\xf0\x9f\x98\x86\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbf\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x98\xb7\xf0\x9f\xa6\xa0 #Covid19 #HuntingtonBeach #California https://t.co/85bxMf2EYK'"
290,0,"b""5/1 daily new #COVID19 cases in US/#California/#LACounty, averaging 28.8K/1,640/942 for the past two weeks. We are entering a plateau since 4/5, while Italy, Spain, Germany ...'s curves have a clear peak, https://t.co/bu1veobynm. More testing or not enough #SocialDistancing? https://t.co/upXxojp7uk https://t.co/mKhCuFsL9u"""
291,0,b'We goin up #COVID19 #KentuckyDerby #mermay2020 #day37oflockdown #nc #charlotte #raleigh #charlotteflair #clt #northcarolina #durham #usa #california #photography #newyork #canada #london #florida #losangeles #texas #santamonica #photo #photographer #photooftheday #manhattan #nyc https://t.co/wKbgfNFUE4'
292,0,"b'#California - confirmed 52,197 #COVID19 #Coronavirus cases, 2,171 deaths - Mercy to those affected by #CoronavirusPandemic https://t.co/lFVzjruAD2 https://t.co/heHZHCsA2K'"
293,1,b'It\xe2\x80\x99s so nice out today!! . . .  #california #corona #coronavirus #newshirt #fashion #covid #covid19 #covid_19 #teespring #coronavirusmemes #coronavirusitaly #trump #who #cdc #coronaviruspandemic #pandemic #cnn\xe2\x80\xa6 https://t.co/gLDQoiulcL'
294,1,"b'Day 49 of #California #covid19 lockdown. Stay strong everyone. We got this. @ Los Angeles, California https://t.co/UJ5xQtQR64'"
295,0,b'Drivers stop to pick up face masks spilled on highway trigger traffic jam..... #California #FaceMasks #Coronavirus #CoronavirusPandemic #COVID #COVID19 #COVID2019 #Covid_19 #COVID\xe3\x83\xbc19 #CoronavirusOutbreak #coronavirusattack #coronaviruscrisis #COVID__19 https://t.co/jFP9VN1so2'
296,0,b'Drivers stop to pick up face masks spilled on highway trigger traffic jam #California #FaceMasks #Coronavirus #CoronavirusPandemic #COVID #COVID19 #COVID2019 #Covid_19 #COVID\xe3\x83\xbc19 #CoronavirusOutbreak #coronavirusattack #coronaviruscrisis #COVID__19 https://t.co/HSi866MutT'
297,0,b'Got em! #stankmouth #stankonion #washthatmouth #coronavirus #covid19 #youshouldbethankful #pasadena #westcoast #funny #lol #comedy #justplaying #dontgetmad #behappy #mamadas #downerrowdoggs #california #sgv #valley\xe2\x80\xa6 https://t.co/lD4qnh2wiX'
298,0,"b'Quarantine band of the day!! @pearljam  \xf0\x9f\x92\x80\xf0\x9f\x8c\x8e\xe2\xa0\x80 #rockandroll #california #rockaintdead #music #quarantinelife #bandoftheday #craftbeer #covid19 #corona #staysafe #stayhome #pearljam #seattle #grunge @ Los Angeles,\xe2\x80\xa6 https://t.co/8h17cJfXpJ'"
299,0,b'@fox5sandiego In case people wonder if we are social distancing down here in San Diego\xe2\x80\xa6  #Beaches #COVID19 #SanDiego #SocialDistancing #California   https://t.co/qB8z2ONN06'
300,-1,b'@GavinNewsom Stop treating #California like children! We now know enough to safely manage the #COVID19 risks. Millions in our state are economically desperate! Be prepared for the new epidemic:  #civildisobedience leading to #riots! Show your leadership now. #ReOpenCalifornia'
301,0,b'A few pix from the #ReOpenCalifornia #Protest on #MayDay \xe2\x9c\x8a More #ComingSoon so stay tuned!  \xe2\x80\xa2 #Covid19 #StayHome #California #Gridlock #PoliceState #NewWorldOrder #Trump #Nation #WakeUp #RiseUp #VoteDEMout\xe2\x80\xa6 https://t.co/qjjtFStIiV'
302,-1,b'On my morning walk near home in #SantaBarbara saw 27 adults and two babies and not a single one with a mask. I had to walk into the streets as many also not practicing distancing. Did I miss some news story that says things are back to normal?   #California #COVID19'
303,-1,"b'""No, this is not Trump-Country""  https://t.co/28c0Yolyrb  #USA #DonaldTrump #coronavirus #COVID19  @realDonaldTrump #Kalifornien #GavinNewsom @GavinNewsom #California https://t.co/HcXcJQDBkJ'"
304,0,"b'""#California is among the few states considered to be ahead of the curve in developing their tracing programs. But no other state has to do it for nearly 40 million people,"" @politico writes. https://t.co/gxoIAZq3hV #COVID19'"
305,-1,"b'""No, this is not Trump-Country""  https://t.co/5ctjhVpBVV  #USA #DonaldTrump #coronavirus #COVID19  @realDonaldTrump #Kalifornien #GavinNewsom @GavinNewsom #California https://t.co/Qoviy1bSfC'"
306,-1,b'#Florida #Ohio #Texas #California #Georgia #Tennessee #Kentucky #Kansas #Utah #Idaho #Arizona #Alabama @realDonaldTrump this is what we have in #WashingtonDC this is what needs to change deep state is out of control! #coronavirus #COVID19 #COVID__19 https://t.co/A6bfZ9mV9a'
307,0,"b'Virtual Law Day, California - May 23, 2020  https://t.co/TgNmkoeamy Virtual Law Day, California via Zoom.  May 23, 2020 from 8:00 AM to 1:00 PM Pacific Time Register in advance: https://t.co/wiM3QA1kN9  #california #covid19 #handelonthelaw #lawday #attorneys #lawyers https://t.co/tgw6ChPcOs'"
308,-1,"b'Ugly Self-entitled of #California , Real Morons. Bravo to .@GavinNewsom , Hope those taking serious, #StayHome + #FaceCovering +#SocialDistancing , trying to follow orders/advice, are the ones who come out safe at the end of this.  #ThinTheHerd #COVIDIOT #COVID19 #CoronaVirus https://t.co/Nmyrq5kp1Z'"
309,-1,"b'Reoffence rate amongst these sorts of offenders/scum-bags is unusually high, just like hot-boxed #California politicians. #Lettuce #Covid19 https://t.co/oipxRPmckc'"
310,0,b'Checkout how cases numbers grew (by age) in #VenturaCounty through the month of #April.  #Ventura #Camarillo #Moorpark #oakpark #ojai #oxnard #simivalley #thousandoaks #Filmore #California #coronavirus #covid #covid19 #PortHueneme #SantaPaula #socialistdistancing #covid_19 https://t.co/zSXZAubjVy'
311,1,"b'Surprise memorial parade of estimated 1,200  vehicles held to honor local fallen Marine  \xe2\x9c\x94By Justin Downes May 1, 2020  https://t.co/2nnn92OtEd #purpleheart #PhotoOfTheDay  #venturacounty #COVID19 #coronavirus #community #moorparkcollege #HeartNews #California #coronanews https://t.co/UCycvcaM4z'"
312,0,b'#OurNewNormal | Stacy Owens of Half Moon Bay | T.O.F.U. Magazine https://t.co/rIJdWmlAiR #california #sanfranciscobay #unitedstates #covid19 #coronavirus #tofutalks'
313,0,"b""Last year @CAPublicHealth granted staffing waivers to some nursing homes who claimed they couldn't find qualified help. Now some of these homes have #COVID19 outbreaks. https://t.co/fpIUX9jLr4 #nursinghomes #staffing #CA #California"""
314,0,b'The latest The Mental Health Technology Daily! https://t.co/Kiu5hSAkIs Thanks to @JRothkoff #california #covid19'
315,-1,b'@TheMadPrepper @jtyler220 Called it... California\xe2\x80\x99s @GavinNewsom will be hung soon by his own flock on the steps of the Capitol if he doesn\xe2\x80\x99t open the state! #COVID19 #California #CaliforniaProtest #californialockdown'
316,0,"b'@georgiaguyIV these r numbers right now, being reported by hospitals as of 10am PST ...pick a number that is acceptable for the next 8mos ... #COVID19 ...travel from 1 state to another means cross contamination, #California improves while neighbors get worse than California gets worse again! https://t.co/MM2sORmhZH'"
317,0,b'@CAPharm wrote a letter to #California Governor @GavinNewsom on April 23 asking him to remove barriers preventing #pharmacies from #COVID19 offering tests.  @DCAnews (4/4) https://t.co/lPaxoEoTQW'
318,0,"b'#California launched a new, user-friendly data portal to track #COVID19 cases, hospitalization, and testing across the state. Importantly, it breaks down the numbers by county, gender, age and ethnicity. #StayHomeStaySafe   https://t.co/K4xMiG0jWu'"
319,1,"b'\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xa8\xf0\x9f\x87\xb3 On April 27th, 1,000 masks were donated to Irvine PD.  Anthony Kuo, deputy mayor of Irvine, California, accompanied Steven and Frank and accepted the donation. #COVID19 #Donation #California https://t.co/2yHBexpOqp'"
320,-1,b'So our governor seems he doesn\xe2\x80\x99t have any control of this California state or is it that we as people are just that damn ignorant and selfish smh. #California #COVID19 #CoronavirusPandemic #GovernorNewsom #NationalGuard #OrangeCounty #selfish #ignorance #StayHome'
321,-1,b'Testing Isn\xe2\x80\x99t Everything - WSJ \xe2\x80\x9cThe kvetching about tests by many governors sounds increasingly like an excuse not to take responsibility for a plan to reopen\xe2\x80\x9d  #Whitmer #Michigan #Newsom #California #covid #covid19 https://t.co/bFgJGFzGVc'
322,1,b'IsraAID ramping up efforts with Team Rubicon to fill in gaps at food pantries in California     #coronavirus  #mentalhealth #mentalwellbeing #israel #israaid #california #volunteer #foodpantries #teamrubicon #gaps #covid19 https://t.co/XbrvKGe4SE'
323,0,b'As unemployment grows so does the demands for #county services. Nearly 4 million #California workers have filed for unemployment over the last seven weeks. https://t.co/spRSOUTwIw h/t @georgeavalos #COVID19 #coronavirus #jobs #economy'
324,-1,"b"".@RealDonaldtRUMP didn't create #covid19 but he mishandled our response from the beginning. Democrats are just trying to clean up his mess. #WashingtonState #California #HuntingtonBeach @WhiteHouse #maga https://t.co/5MxOdESgIG"""
325,-1,b'California keeps burning alive... #California #ShelterInPlace #Covid19 #GavinNewsome #America #DrainTheSwamp #ThesePeopleAreSick #NoWork #BrokenEconomy #CaliforniaIsClosed #PatriotGangster  Follow @Curtis10p the gangster of jiu jitsu! https://t.co/t1WRKftphe'
326,0,"b'Protest in #HuntingtonBeachCA demands beaches open, end of #StayAtHome order. #Freedom #Health #MentalHealth #Sunshine #Wellbeing #California #COVID19 @GavinNewsom @CAgovernor https://t.co/8bUzV0IOjU'"
327,0,"b""Protestors stormed the closed California beach as the county recorded it's highest day increase of Covid-19 cases.   https://t.co/lDCUMCLStc #california #covid19 #protest"""
328,0,"b'Lookout for each other by staying apart. Social distancing save lives! #StaySafe, #StayatHome  #socialdistancing #stayhome #coronavirus #covid19 #workingfromhome #germany #dataentry #italy #houston #ireland #newyork #london #chicago #WFH #lockdown #california #chicago #eDataMine https://t.co/9rhomJm1rf'"
329,0,b'\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8TYRANT COPS\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 #SaturdayMorning #SaturdayMotovation #SaturdayThoughts Time To Open California #Cali #SoCal #NorCal #49ers #warriors #sanjosesharks #California #coronavirus #covid19 #saturdaymorning #saturdaythoughts #FlagsOutForFlynn #covid #civid19 #coronavirus https://t.co/9FXdaqJ6MF'
330,0,"b'My post yesterday about the protests blew up on FB. Over 110  people have shared it on Facebook alone, and the share count is still going up.   @realDonaldTrump  @sacbee_news  @GavinNewsom  @nathanfletcher  @KUSINews  #OrangeCounty #EndTheShutdown #COVID19 #M #California #MayDay https://t.co/EwRm8C46A8'"
331,-1,b'\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8TYRANT COPS\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 #SaturdayMorning #SaturdayMotovation #SaturdayThoughts Time To Open California #Cali #SoCal #NorCal #49ers #warriors #sanjosesharks #California #coronavirus #covid19 #saturdaymorning #saturdaythoughts #FlagsOutForFlynn #covid #civid19 #coronavirus https://t.co/Lg74zdXt4W'
332,0,b'\xe2\x80\x98CA-50 candidate Darrell #Issa is critical of Governor #Newsom\xe2\x80\x99s decision to close all beaches and state parks\xe2\x80\x99  #COVID19  #Coronavirus #California https://t.co/aEjZkvomDt'
333,0,b'#SaturdayThoughts Time To Open California #Cali #SoCal #NorCal #49ers #warriors #sanjosesharks #California #coronavirus #covid19 #FlagsOutForFlynn #covid #civid19 #coronavirus #ChinaVirus #InItTogether  #Ibelievejoe is a creeper! @gavinnewsome \xf0\x9f\xa6\xa0 commie \xf0\x9f\x87\xba\xf0\x9f\x87\xb8OPEN CALIFORNIA NOW\xf0\x9f\x87\xba\xf0\x9f\x87\xb8'
334,-1,"b'Shutting down #California shows corrupt #COVID #Celebrities should live on a island called Comfort #COVID19 @mexico shipped toliet tissue @JoeBiden backup plan? Blaming @Russia to simple ""Poor""kept pain management appointments #coronavirus @GregAbbott_TX now we know who is who'"
335,-1,"b'A #California city official said #COVID19 should be allowed to run its course, killing elderly and homeless residents to \xe2\x80\x9cfix what is a significant burden on our society.\xe2\x80\x9d https://t.co/7PkEPBaD8b (via@NYDailyNews)'"
336,0,b'#DemocratsAreDestroyingAmerica #SaturdayMorning #California #NYC @realDonaldTrump @NYGovCuomo Open our States .. Let Freedom Ring! Open the parks we pay for a our tax dollars!!! #KAG2020 #AMJoy #COVID19 https://t.co/EAYoG73Khq'
337,0,"b""As people across #California protest the #StayAtHomeOrder, the #LosAngeles County Health Director says there is new evidence suggesting a person with #Coronavirus can infect others for a longer period than previously thought. We'll have the latest on #COVID19 on #TODAYinLA @NBCLA https://t.co/qF22R2nLM8"""
338,0,b'#California Recommends Priority #COVID19 Testing for Essential Restaurant Workers: https://t.co/uynsj2CgaU'
339,0,"b""Hundreds pack out #California beach to protest #lockdown despite massive US death toll. Up to 700 #demonstrators have packed out Huntington Beach, south of Los Angeles, despite an order by state Governor closing all of Orange County's beaches https://t.co/wcnTc2pM1O #Covid19"""
340,0,b'Crazy. #California #Covid19 https://t.co/jl2TPhvbL3'
341,0,b'DM me now for more info Contact me today via WhatsApp /Call :  +1 (703) 996 7852 DM \xf0\x9f\x92\x8c  #Forextrading #Europe #USA #California #Russia #London #Singapore #Garmany #France #Asia #China #Brazil #Australia #Kuwait #SaudiArabia #Dubai #SouthAfrica  #Staysafe #Coronavirus #COVID19 \xf0\x9f\x93\x88 https://t.co/1JRsUqrGwL'
342,-1,"b'Notice hw #fb is saying dis is false?! Obviously, dis is true! If #YouTube took d vid dwn by d 2 doctors hu acknowledged d science didn\xe2\x80\x99t add up in #California &amp; immediately got attention &amp; it wz taken dwn aftr 5 million views. #covid19 \xe2\x81\xa6@EpochTimes\xe2\x81\xa9 https://t.co/u7am6vE1vg'"
343,-1,"b'#CALIFORNIA, #NEWYORK Remember Nov 3rd 2020 #election2020 \xe2\x80\xa6it were #democrats who LOCKED YOU IN YOUR HOMES [first] #KUNGFLU #COVID19 #TruthExposed https://t.co/Vyn9A8IQgK'"
344,-1,"b'Gee, what could go wrong? \xf0\x9f\xa4\xaa  ""High-Risk"" Convicted Child Molester Rearrested For Sex Crimes After Controversial Release From #California Jail Due to COVID-19 #Coronavirus  #COVID19 https://t.co/ZjZOrW4IN1 via @gatewaypundit'"
345,0,b'DCS CA County News 1May2020 @ https://t.co/sCuAbGUFhD #CaCounties #CaGov #LocalGov #CountyGov #California #CAEconomy #CATransportation #CAEconomy #CAHousing #Covid19 #Coronavirus  https://t.co/mafI4hCtzR'
346,0,b'Dozens of people were arrested Friday afternoon during a demonstration at the State Capitol to protest the state\xe2\x80\x99s stay-at-home order amid the #COVID19 outbreak. https://t.co/Ny6LP8nmsN #UnitedStates #Sacramento #California'
